,id,0,1,2,3
4177,9564012991c9f,0.04876813,0.088889055,0.7953776,0.066965245
4178,42e3931c37db9,0.08592052,0.042444274,0.44183925,0.429796
4179,043b3550c8f60,0.15965317,0.04473658,0.75888157,0.03672868
4180,1cbdb55cb32ad,0.037207607,0.06353047,0.8056629,0.09359905
4181,2824dc2e13fbc,0.0021089092,0.71410394,0.27613106,0.0076561035
4182,9382e7344a82c,0.31215498,0.049627785,0.4823768,0.15584044
4183,364376b38b7db,0.91967314,0.0032716922,0.028575538,0.048479617
4184,4fbc21a1dbee2,0.06640205,0.6790155,0.2507516,0.0038307963
4185,26f77421731d0,0.054272532,0.83464175,0.10027856,0.010807151
4186,16118af54c493,0.036687963,0.16317831,0.71293825,0.08719552
4187,01f8eb2cc6ffa,0.0012665549,0.57105887,0.4209688,0.0067057996
4188,7249eb6d2bb74,0.001787952,0.26468635,0.59442395,0.13910177
4189,eb83ab1679515,0.07323621,0.07586084,0.16119252,0.68971044
4190,ea66595d94140,0.043695185,0.105709806,0.74657923,0.10401578
4191,f104178c4892a,0.00561736,0.1373801,0.5580063,0.29899627
4192,cca4499796cd6,0.00051038736,0.9315522,0.060119893,0.007817537
4193,6bb364eadcdb0,0.0010308062,0.79990816,0.17087018,0.028190842
4194,1be2c41803402,0.0016643584,0.77526563,0.1956746,0.027395444
4195,32060a601fb36,0.9972253,0.0010866559,0.001382701,0.00030534156
4196,2b062e30e1850,0.007906233,0.1621117,0.5609006,0.26908144
4197,460a30231aa32,0.0035200168,0.06096467,0.74742454,0.18809076
4198,8ce5a64e88b13,0.90243113,0.0047128103,0.048768833,0.044087213
4199,6c79bee321b76,0.08016914,0.02844174,0.67353064,0.21785845
4200,91850219699b9,0.04515844,0.78294516,0.16950466,0.0023917449
4201,7f1a697f6859d,0.19849896,0.046187703,0.6281099,0.12720343
4202,c864ef4475007,0.03326046,0.090119086,0.68750435,0.18911608
4203,e8447519e194a,0.009346315,0.2590837,0.2981515,0.4334185
4204,ccc1bcd860c63,0.057861414,0.016736476,0.6806174,0.2447847
4205,5447f41faed8c,0.03062462,0.11330866,0.6423247,0.21374202
4206,2b7a030a36518,0.08941193,0.02528654,0.80380696,0.08149459
4207,6c3bee3791783,0.0036603296,0.8671287,0.09159568,0.037615307
4208,f9838c4a992fb,0.99393255,0.0040786103,0.00195625,3.2521904e-05
4209,81f6e935fb06f,0.017489284,0.33407134,0.20376317,0.44467622
4210,030b8e1e72b9d,0.0057184105,0.2626291,0.49768654,0.23396602
4211,3177e306ed9a5,0.019664366,0.09319099,0.7005283,0.1866163
4212,e6826f1d80bd9,0.004302849,0.76030934,0.19333111,0.042056717
4213,7fc5b059f7b1a,0.00068046735,0.031047588,0.85983264,0.10843931
4214,30d75679a9435,0.020236162,0.11015626,0.69152915,0.17807847
4215,f8943627cc01f,0.99373746,0.0017654408,0.0041484917,0.0003485528
4216,06bcf46f5ec68,0.010834916,0.24819633,0.5486045,0.19236428
4217,a536395e555e4,0.12817435,0.6953219,0.16057323,0.015930492
4218,c7338ee137e96,0.011312398,0.34618682,0.5814004,0.061100382
4219,291cc2f75c7b9,0.9749644,0.016862862,0.00783199,0.00034081025
4220,5f63edc4ffb86,0.04200478,0.08062743,0.80617917,0.0711886
4221,4be21b4879a80,0.030472659,0.05806425,0.7765133,0.13494982
4222,8ff7613938ca7,0.0020960767,0.58183503,0.41197756,0.004091347
4223,dddadfd1d38b7,0.028114002,0.22427861,0.38442707,0.3631803
4224,5d3c8689c165b,0.099642314,0.25184247,0.24467239,0.40384284
4225,4e4bcd890182e,0.053641856,0.12505099,0.682724,0.13858314
4226,3f66e384fbc47,0.0015966046,0.87706846,0.11470358,0.0066313506
4227,a64c85f2794db,0.0020980954,0.5956643,0.37399635,0.028241267
4228,c90ede28b0c14,0.97715396,0.017300492,0.0053520594,0.00019346927
4229,7c2d5c3825bf3,0.0065487204,0.1921714,0.739742,0.061537888
4230,d540b8fcf90b2,0.0022936207,0.12826689,0.85458195,0.014857554
4231,2062f02383882,0.0008197216,0.07560913,0.87322146,0.050349735
4232,c8089cca66022,0.1202825,0.19105932,0.3804034,0.30825478
4233,e01d13b064b30,0.04018116,0.1599883,0.78974134,0.01008918
4234,633da54db8de8,0.18427905,0.7664604,0.018960798,0.030299686
4235,e36506b4ab900,0.0338876,0.04369791,0.77073723,0.1516772
4236,92efb7692b73c,0.03295598,0.23816903,0.6607529,0.0681221
4237,ce9e8f6155b1e,0.035184365,0.30629015,0.6482648,0.010260654
4238,afd44d2af11a3,0.00016900305,0.002000251,0.9769652,0.020865578
4239,be58b613ccb54,0.023012644,0.61582464,0.21084295,0.1503198
4240,919d4b3bbf164,0.0010507964,0.015067569,0.97449285,0.009388732
4241,e42ddbfce162c,0.123471126,0.045002807,0.5915998,0.23992625
4242,f0d49da17b1c0,0.057661902,0.19545165,0.725192,0.021694401
4243,b3dcb285f435e,0.0029907224,0.70281917,0.2872521,0.0069379685
4244,6b86c391c66fb,0.000852106,0.022643793,0.8773311,0.09917304
4245,dcde0e7abdbe5,0.08588184,0.207364,0.703054,0.003700152
4246,41609c789720c,0.013138346,0.14979729,0.5962454,0.24081895
4247,70cdf5012cac5,0.03767276,0.1905476,0.52410436,0.24767533
4248,12d303ec5f65e,0.00069612387,0.90788347,0.083545946,0.007874494
4249,66c949050932a,0.067577496,0.05706562,0.8410735,0.034283426
4250,021509819c2ef,0.06925054,0.10780931,0.71744287,0.10549729
4251,2f2ce0feef083,0.004997999,0.14055835,0.43066365,0.42377996
4252,332efa3d433b3,0.0009333222,0.12391074,0.8270717,0.048084185
4253,000ca1459d613,0.0027107093,0.71305937,0.25703725,0.027192676
4254,488e9ec02fce9,0.022133805,0.04969935,0.8436464,0.084520504
4255,7bc6bc46151fb,0.012172342,0.2045941,0.77863103,0.0046025026
4256,4f8dccc1f4277,0.00065851124,0.12266737,0.8535291,0.023144977
4257,7408822eacb7d,0.039292328,0.15258431,0.7557175,0.052405838
4258,ba0eb95dd2b97,0.07470773,0.85631907,0.05306925,0.015903885
4259,76e8d368dbe5c,0.9535191,0.040919844,0.004392766,0.0011682592
4260,d845a81b2b7dc,0.13695094,0.7297329,0.099922076,0.03339406
4261,caeb07fda7aa8,0.0109882755,0.12322174,0.8579893,0.0078006205
4262,77c5490464c8c,0.047847923,0.06880132,0.77141505,0.111935735
4263,de5821c3cd0c2,0.0044599217,0.55859405,0.40733135,0.029614665
4264,c563ee1a3aedf,0.022080662,0.021752886,0.82538354,0.13078292
4265,40c1ac9be0f62,0.0038239593,0.065245606,0.7542541,0.17667638
4266,e8c33ea92fecf,0.99513525,0.0018137767,0.002820039,0.00023088849
4267,ee209f7082a53,0.005067118,0.7702739,0.17513146,0.04952751
4268,c6207cf39667a,0.005834095,0.3778951,0.59554696,0.020723816
4269,1d2f23841b1f1,0.006042581,0.19696476,0.34856346,0.4484292
4270,cffe52540db4c,0.0031898825,0.07011158,0.9107171,0.015981432
4271,23e83c7d80dec,0.004985089,0.14201237,0.6823053,0.17069723
4272,2c7e18910f5d9,0.009026786,0.12600033,0.4088933,0.45607963
4273,9f597fe9a8adb,0.013627655,0.18016595,0.16846061,0.63774574
4274,5f5929efd70bc,0.0031700418,0.84253,0.11936746,0.034932505
4275,dd4da21e1cebd,0.03375894,0.043870643,0.8694605,0.052909907
4276,2ad37ad04b859,0.03561215,0.19848485,0.69984055,0.06606241
4277,8c01c53f14236,0.003761762,0.22401556,0.46502116,0.3072015
4278,bcbfdb2f50de2,0.04527843,0.13371174,0.69825864,0.12275126
4279,fa31a64e7da78,0.049738027,0.060603477,0.80394423,0.08571431
4280,3f22582943d32,0.06360623,0.6714766,0.26446828,0.00044891197
4281,5fe34c6a6acf8,0.000109566245,0.0016433189,0.98550075,0.012746409
4282,47d8c33ffd8c7,0.078786105,0.096759126,0.09180153,0.73265326
4283,09db4d5731704,0.0030884324,0.76501065,0.19671516,0.035185758
4284,f2642e05abe07,0.0020869889,0.1301135,0.8417627,0.0260368
4285,f95370dd1973b,0.9970943,0.0022793205,0.00050721853,0.0001191871
4286,20f102bb5a6f8,0.12476063,0.824551,0.047947306,0.0027411212
4287,343051e9f6be5,0.010238288,0.10240361,0.75590277,0.13145536
4288,6a7b0268a5f4e,0.09616502,0.1236631,0.626737,0.15343489
4289,097ca8dd8e6df,0.0022605853,0.62927246,0.34708264,0.021384308
4290,f933d95aa41cb,0.007724892,0.3656144,0.59543926,0.031221434
4291,17bce1c84458c,0.00073900336,0.01100497,0.97237533,0.015880708
4292,5060d377f350d,0.047000263,0.19117823,0.7105048,0.051316757
4293,a178dfb68fa10,0.05299796,0.101314396,0.64467245,0.20101519
4294,50a823b92737d,0.020977164,0.099337615,0.6707474,0.20893781
4295,4cd6f7309cb3e,0.049576074,0.5036859,0.367877,0.07886106
4296,b259d5061209f,0.005264165,0.65430427,0.3230651,0.017366476
4297,8d8c9ca641c39,0.87075704,0.008204404,0.07286537,0.048173133
4298,17f0dba32aef9,0.1239012,0.02335036,0.5450051,0.30774334
4299,0845e62472c43,0.58438545,0.107648335,0.16236344,0.14560276
4300,ca292a6ff381a,0.013507689,0.74647003,0.23649424,0.0035279922
4301,3307a5ca82d9d,0.0030216433,0.056112304,0.46413913,0.47672686
4302,495a1dec6db15,0.014085285,0.43080118,0.34047684,0.2146367
4303,498e27ee8de21,0.0048926203,0.44189003,0.5162234,0.036993988
4304,815c128f14fad,0.006519611,0.6994902,0.26313314,0.030857073
4305,adf077cef40a0,0.20524111,0.044350356,0.5267496,0.22365893
4306,3e7f4f37d89df,0.016537916,0.05182254,0.876675,0.05496448
4307,75ed764007710,0.0013592236,0.2768315,0.5957214,0.12608784
4308,8c956100e4889,0.005024581,0.39075398,0.5664432,0.03777827
4309,b8e64e8faeda6,0.0068364725,0.46979746,0.50048625,0.0228798
4310,b59e3f742151c,0.002534102,0.43308374,0.5576245,0.0067575895
4311,4bd5ece98d9fe,0.10343397,0.10345282,0.14270817,0.65040505
4312,bfbe95f8ba5e4,0.052916296,0.8441211,0.09989753,0.003065108
4313,a5677a420967a,0.2004165,0.027434893,0.4796944,0.29245424
4314,ce9745fb2fbd1,0.8935319,0.018205825,0.06919854,0.019063704
4315,7a046ffca3e94,0.020126846,0.3250629,0.26228723,0.39252305
4316,d227971bf34d3,0.059609942,0.3632558,0.35338897,0.2237453
4317,ee5618dcc671c,0.39319748,0.070357524,0.50267756,0.03376744
4318,0e7b8025137ea,0.88263804,0.010332225,0.061791223,0.04523853
4319,d1217d4f37fcf,0.011136815,0.2997735,0.63972664,0.049363032
4320,31749dae24c8f,0.30351308,0.24986191,0.24106531,0.20555972
4321,f11f6d40947aa,0.010067748,0.26832289,0.6783887,0.043220643
4322,05302e64a77fa,0.045499034,0.897688,0.047576424,0.009236591
4323,477bbe36a1e1d,0.16237767,0.41916737,0.35145208,0.067002915
4324,45a424a57316c,0.016992882,0.0655729,0.8812444,0.03618978
4325,d7ec016801520,0.021523058,0.14151093,0.6587746,0.17819136
4326,537cb889f2cb6,0.16045263,0.07832299,0.58216643,0.17905796
4327,b7ea423ce53b0,0.07153617,0.15524398,0.102067366,0.6711525
4328,2b03c3185e577,0.0137511715,0.09564981,0.2516743,0.6389247
4329,dd3e7435c120c,0.014025157,0.039094526,0.9084845,0.038395826
4330,cbbd55486b352,0.05983235,0.5398123,0.398343,0.002012302
4331,5c15a9f2f0978,0.11939408,0.6537962,0.19835618,0.028453544
4332,de891a5c2ab58,0.006130894,0.22259013,0.1698502,0.6014288
4333,2f82a6c682658,0.22114241,0.26894334,0.2076863,0.3022279
4334,596c2194761fd,0.0040301033,0.01356342,0.6211634,0.36124304
4335,5a0b579318fed,0.16208106,0.03810348,0.6164845,0.18333097
4336,a81b53a788ca0,0.034325223,0.5218521,0.24704573,0.19677697
4337,2b01eddfc5096,0.007969915,0.24783322,0.56455827,0.17963861
4338,533e2eb50095f,0.06645066,0.35964984,0.11566512,0.45823443
4339,cf8c6062af59f,0.031105807,0.09563777,0.8358526,0.037403736
4340,68a84e5ad8ffc,0.0042836578,0.6313604,0.35542408,0.008931865
4341,3f2c3a9a71145,0.001070778,0.842186,0.14373067,0.013012578
4342,97e991aaf4517,0.036635555,0.049590424,0.8473202,0.06645384
4343,62a3d773ef49a,0.04535839,0.35414806,0.44348565,0.15700792
4344,b2de82631992e,0.14974044,0.2074891,0.20563401,0.43713644
4345,1b5cd26fc161d,0.0023900308,0.8668146,0.11582352,0.014971801
4346,d969748adaa04,0.012075662,0.9416054,0.04295482,0.0033641215
4347,7ed3c8d0f4ad7,0.03388584,0.23669374,0.52306354,0.2063569
4348,8c805b71f4692,0.0025905091,0.7814861,0.19123487,0.02468848
4349,63d2864837e42,0.020254951,0.48026654,0.21261665,0.2868619
4350,b8abb2c49a719,0.00069259375,0.007830602,0.9273008,0.06417598
4351,c93ae0dbf1b46,0.026266208,0.52183217,0.44397584,0.00792575
4352,8adc359e82e38,0.0025398838,0.3858652,0.6034201,0.008174895
4353,59c8e80c1ad6d,0.99692947,0.0018970915,0.00084065675,0.0003328404
4354,a7e3d0bd97216,0.04577213,0.025644043,0.8643483,0.06423556
4355,a159266230649,0.1637632,0.21376133,0.22718172,0.3952937
4356,acb960d32bbf1,0.96469694,0.028423041,0.0045737284,0.0023063472
4357,f25326120e833,0.0030202332,0.06692675,0.72732425,0.20272881
4358,96a9dccb94fb6,0.2290214,0.11057454,0.27824733,0.38215667
4359,f1ef9b0532d35,0.081235506,0.39557067,0.50016516,0.023028648
4360,e3294971970e6,0.0031952413,0.20698953,0.71559066,0.07422461
4361,c910cc87dd6b4,0.020733615,0.6513732,0.24056433,0.08732884
4362,8d70e5353a4d5,0.04976303,0.32159618,0.62614316,0.0024976577
4363,6bb6552340bb8,0.0024320693,0.7093494,0.26869288,0.019525582
4364,106dc3220a202,0.045457896,0.23821391,0.56469965,0.15162857
4365,75b22c27c4adc,0.004509234,0.102054745,0.64301366,0.2504224
4366,7a4e66ad2ab14,0.04736982,0.113437444,0.7567499,0.082442775
4367,6fe0acf5628ef,0.09170259,0.21054614,0.60905284,0.08869847
4368,7033c9b9f071b,0.004871463,0.14275485,0.6685919,0.1837818
4369,409a2236156e7,0.0048283287,0.16405812,0.5914946,0.23961896
4370,30f8bed0e5692,0.24018177,0.7292576,0.021817382,0.008743208
4371,67de55d48c497,0.14313093,0.72746015,0.09643176,0.03297711
4372,d6d30b666e056,0.2510324,0.18759935,0.33452517,0.2268431
4373,3038f2a89e648,0.03222801,0.057961524,0.5532819,0.35652852
4374,94d2957b27662,0.12771143,0.5338598,0.28118044,0.05724836
4375,710ac4a01f61e,0.011311739,0.8837853,0.096513115,0.008389844
4376,a437e0aae7751,0.19376135,0.3329962,0.20603916,0.2672033
4377,1ddd366cbe789,0.03814404,0.11532183,0.76146275,0.08507136
4378,1588d631ec377,0.024959676,0.82191575,0.14565131,0.007473247
4379,1d35e86073dc6,0.2795855,0.016767696,0.38260785,0.32103896
4380,950c99feedb59,0.010952842,0.21472189,0.10235189,0.67197335
4381,1ed25823d1afc,0.010403569,0.153227,0.7675454,0.068824045
4382,5893498b0877b,0.025156276,0.23474132,0.14557174,0.5945307
4383,b846f34cb74c9,0.008143517,0.10415894,0.5967418,0.29095572
4384,6ee82e0b3d8ab,0.09947913,0.1154609,0.6842877,0.10077228
4385,6ce02e7b55422,0.238008,0.21709616,0.5376914,0.007204396
4386,37ba674a90c01,0.9974152,0.0015241586,0.00083691854,0.00022371986
4387,b6e1b8679cad3,0.005566735,0.12880065,0.756981,0.10865161
4388,2b936dddf19b8,0.010117256,0.18719172,0.4505299,0.3521611
4389,b3a74fe8c4a43,0.00071144535,0.013687017,0.13419196,0.85140955
4390,c0c848711f9dd,0.14985354,0.37626147,0.3399753,0.13390967
4391,8ecf282a26034,0.99351704,0.002376861,0.0037845871,0.00032146907
4392,74d3c044a6091,0.019624984,0.042508043,0.6846253,0.2532417
4393,ad56bb3cb9dc5,0.9743912,0.01929428,0.006168334,0.0001461818
4394,6a0d840616d1d,0.996795,0.0014692732,0.0016799273,5.5861186e-05
4395,244db94b591db,0.06227525,0.1071501,0.8000616,0.03051309
4396,cf5de8e175669,0.04618516,0.16839936,0.7024641,0.08295136
4397,c827a98e452a8,0.026066924,0.52992845,0.39176214,0.05224252
4398,d3a59ebecde7d,0.009582403,0.28423893,0.27302688,0.43315178
4399,cf1877965fe77,0.0060863215,0.16880618,0.69325,0.13185745
4400,0ce0c110a46c7,0.0022083735,0.71485764,0.27014056,0.01279341
4401,10548d2e06ada,0.0003497399,0.0049994932,0.9702753,0.024375455
4402,1710532f5c347,0.064796045,0.4337056,0.49784532,0.003653091
4403,b52ed2b62986a,0.051626466,0.09597768,0.5219365,0.3304594
4404,75ed765b064a3,0.0046714274,0.25497317,0.6795691,0.06078629
4405,b86bb2e67261c,0.0013024025,0.19925424,0.7921156,0.00732773
4406,9d45d47e57d50,0.072269164,0.047908932,0.8549166,0.024905378
4407,95a94fa5fa6a4,0.99542975,0.0013832006,0.0028033773,0.00038366785
4408,5b66d6c416702,0.00086477783,0.011280368,0.9607599,0.027094994
4409,1112055717a07,0.004955218,0.15124118,0.67902356,0.16478007
4410,a7bf87ba03516,0.131493,0.34162277,0.17373592,0.3531483
4411,6cb3b1a0558cd,0.03133645,0.17351761,0.29324076,0.5019052
4412,3bc4be01217a8,0.08030179,0.2525134,0.18125275,0.485932
4413,00d59e22a0548,0.010738018,0.10273921,0.5104908,0.37603202
4414,f3c9a2d26b944,0.00015892708,0.122985676,0.83672065,0.040134735
4415,a580ae9edcb6d,0.995977,0.0012725448,0.0024210077,0.00032948758
4416,ba6fa2997c994,0.037040584,0.1248562,0.5037941,0.33430916
4417,5894e7112b170,0.008530169,0.08689778,0.6043312,0.30024087
4418,dcfb7ef919740,0.002544496,0.37219644,0.59728724,0.027971813
4419,2ec9909224b07,0.10189164,0.061794687,0.37474695,0.4615667
4420,ba28ee113078b,0.98751163,0.010857594,0.000786217,0.00084458
4421,6729253b9567f,0.12196235,0.83078444,0.028342647,0.01891054
4422,4a55867d2d31e,0.02017127,0.21334405,0.16115797,0.6053267
4423,9df7d9f70b0bb,0.0012030925,0.017364835,0.9768093,0.00462274
4424,2b68ab897c502,0.0040276595,0.052340392,0.27232042,0.67131156
4425,dc925a34847f5,0.08964435,0.20910193,0.69861084,0.002642862
4426,4adc12157d3b1,0.9724266,0.025332661,0.0012229475,0.0010178316
4427,ed27824d9e02a,0.017876636,0.044497482,0.85619605,0.08142981
4428,c52daf7dca117,0.09688099,0.15664014,0.10368373,0.64279515
4429,dfa5e10a9a13b,0.021925343,0.1508929,0.49136886,0.33581293
4430,22e0f8b35a688,0.03421323,0.20031941,0.6952055,0.07026187
4431,192de60fdf889,0.11149033,0.18939619,0.18932281,0.50979066
4432,1c798ca00b455,0.045307815,0.05153695,0.789326,0.11382918
4433,54d0094969b81,0.19292516,0.2504976,0.30114913,0.25542808
4434,12042d5a1063f,0.9772743,0.020790877,0.0017245696,0.00021026806
4435,76e4197f51138,0.1694821,0.7507122,0.07769823,0.0021074
4436,ccc99b057294c,0.00360679,0.13870108,0.3769683,0.4807238
4437,f7c5baf53f228,0.022057928,0.063524395,0.6143773,0.30004033
4438,1e3758ab41751,0.0030998364,0.65028274,0.3079293,0.038688157
4439,551cebd20295d,0.00083975267,0.012121223,0.952462,0.03457701
4440,83f9f3f103a9f,0.13877307,0.26857024,0.17346029,0.4191964
4441,2fe82d95f89c8,0.1447067,0.2283784,0.34399426,0.28292066
4442,231e4bd82e462,0.029116845,0.040994503,0.7424059,0.18748279
4443,2a44e3f424897,0.09821158,0.16810386,0.4602876,0.273397
4444,14326de59e2ed,0.008546375,0.52219236,0.45584828,0.013412971
4445,86ebc0dcd46f7,0.0024851335,0.47997618,0.48618704,0.03135164
4446,7337476bb985a,0.004787403,0.24902838,0.39668667,0.34949756
4447,70ec2baf87111,0.02377615,0.115224525,0.4291305,0.4318688
4448,c586045f8ad0f,0.0033002086,0.116062455,0.16602045,0.7146169
4449,6859a668d14e3,0.96036524,0.008593389,0.030600308,0.00044103552
4450,68ef089a52038,0.00041789393,0.030688806,0.9040591,0.0648342
4451,8d2b621e0c3e0,0.0026370152,0.79689693,0.13504563,0.065420456
4452,1926fb451c9c8,0.9967962,0.0010387868,0.0020143823,0.00015065417
4453,55a2e380f7e4f,0.0091025345,0.035400808,0.8683645,0.087132186
4454,c5fb0ff94cad6,0.9980794,0.0009946486,0.0007952269,0.00013069715
4455,ebc1572e72eac,0.13540344,0.35927463,0.23009785,0.2752241
4456,3ae64595e442d,0.043800466,0.17245917,0.7207061,0.06303429
4457,866423a7a771b,0.025111621,0.20144768,0.64697367,0.12646706
4458,7ab72432ddf9d,0.9739886,0.01961548,0.004248628,0.0021473018
4459,08ec40673f09d,0.06020111,0.28957105,0.3604043,0.2898235
4460,9148b82131de6,0.05717712,0.1306631,0.7111578,0.10100204
4461,4585235a6e063,0.10041576,0.02558131,0.76356924,0.11043375
4462,17247e5c26412,0.028949196,0.632653,0.2962278,0.04216997
4463,211f0a3a75146,0.002478998,0.055075686,0.5381764,0.40426892
4464,76aab6a916855,0.032271404,0.8628442,0.09891949,0.005964809
4465,a70bf5af1421b,0.13501841,0.024313955,0.5910258,0.24964184
4466,259114c5195b5,0.0031886182,0.062083013,0.27161422,0.66311413
4467,61af1d9fecfc3,0.0032401285,0.64265263,0.32352725,0.030579932
4468,9881158d5c8c3,0.007607769,0.076249845,0.8693141,0.046828255
4469,0f7074935846c,0.00303776,0.860693,0.13170756,0.004561701
4470,1460a95348573,0.0015836222,0.87744194,0.11414744,0.0068270103
4471,b325ddd1267b6,0.038386244,0.15744443,0.52271885,0.28145042
4472,ad61885d7ce5e,0.9731952,0.014458725,0.011255597,0.0010904326
4473,0f95092ea8917,0.03341126,0.12742186,0.75276464,0.08640229
4474,eb7299850f7ac,0.00041680527,0.0067405617,0.989184,0.0036585466
4475,a1dce289bd7ae,0.16334943,0.35871038,0.37614742,0.101792805
4476,ece5a77b6de7e,0.01796017,0.09038121,0.6878536,0.20380501
4477,82c99a07fc1ed,0.06671132,0.26817143,0.6589657,0.0061515444
4478,2a3f33c9a5ec9,0.98206514,0.01613606,0.0013224869,0.00047626512
4479,26c96c3ddacd8,0.0008377322,0.02471368,0.92192,0.052528627
4480,3c3dc84e69b6f,0.09148589,0.84263515,0.051470518,0.014408509
4481,b7cf6f327d31a,0.2447192,0.031546116,0.4734725,0.25026223
4482,bfcca15735f21,0.002061157,0.06345725,0.38804376,0.5464378
4483,c712837212636,0.027593039,0.14247404,0.6140885,0.21584444
4484,b7593ae479e21,0.007169898,0.21355382,0.77384377,0.0054325336
4485,a23af16a50efe,0.06339393,0.05609979,0.8595159,0.020990396
4486,5b3aee4e09c66,0.009673857,0.79724205,0.18497095,0.008113119
4487,f887b454e84a0,0.0029181382,0.040827062,0.87106556,0.08518925
4488,43a27c14b0725,0.96018565,0.0043391283,0.034747202,0.0007280882
4489,1dff26315a47a,0.003725411,0.5341647,0.4454637,0.016646188
4490,35545ba661a47,0.0034107675,0.10760489,0.6877749,0.20120944
4491,bbbcf3621ef81,0.20418838,0.2641999,0.23912062,0.29249114
4492,f8ba90739e97c,0.018026026,0.4060842,0.54413337,0.0317564
4493,0311fde24c356,0.0022741333,0.65889096,0.29968396,0.03915091
4494,0c148f820f85a,0.032101493,0.3657179,0.59615266,0.006027966
4495,ba929245215a5,0.001589828,0.019145342,0.673436,0.30582887
4496,b9b4e0a826123,0.85132194,0.0076511046,0.11450054,0.02652642
4497,c6cb805de36c8,0.03708939,0.1236867,0.7417689,0.09745506
4498,8ed0a62b6f094,0.10667345,0.02331616,0.6325327,0.23747762
4499,c23b180f264f5,0.9199869,0.026291167,0.04502006,0.008701874
4500,136b85cd61015,0.76954126,0.03703172,0.11830965,0.07511734
4501,a31ad41dea2d9,0.00026619108,0.0039580045,0.9853103,0.0104654925
4502,70ecc712665c5,0.012225508,0.061217032,0.42711204,0.49944547
4503,92eae5b632bd1,0.06015527,0.33374006,0.49022818,0.11587654
4504,d7d7610a13a01,0.059242718,0.17371686,0.7431414,0.023898963
4505,df7bf1e0d7291,0.0131939,0.41769478,0.5288511,0.0402602
4506,495b2e1e87e29,0.98577684,0.0059139924,0.007911476,0.00039770434
4507,46c90cc3ad4b8,0.10024243,0.039294936,0.5918727,0.26858994
4508,b90d18eeb1e04,0.0020345089,0.7267284,0.23943983,0.03179727
4509,1b59dea9367f9,0.048334792,0.73420036,0.21212666,0.0053381566
4510,89fb358e5557b,0.18434924,0.04187457,0.415361,0.3584152
4511,50187899327ec,0.00046767315,0.0054002386,0.9780081,0.016124057
4512,051cee748b5cf,0.0029041227,0.41248772,0.5104629,0.07414522
4513,96e749df2fa2e,0.002110392,0.2422712,0.59872246,0.15689598
4514,ca0f0dd163b8b,0.97610044,0.021706328,0.001591053,0.000602222
4515,08a1ab74132bd,0.0009617688,0.11514187,0.8500878,0.033808548
4516,50b8d5dad9b1c,0.0016291686,0.79917717,0.18054107,0.018652577
4517,174c1bd4091a9,0.023302754,0.23464753,0.43941942,0.3026303
4518,7bd35e0c89609,0.09400305,0.040540215,0.6852855,0.18017122
4519,c36711939975d,0.004358734,0.1404033,0.608173,0.24706495
4520,3cf92c39fb323,0.16219324,0.12883925,0.1599188,0.5490487
4521,f394f9f6c36f4,0.054331545,0.03193647,0.6804729,0.23325907
4522,39aae4b289456,0.0039502555,0.39166382,0.5964162,0.007969765
4523,5afa9d39b0aed,0.0072806124,0.13305137,0.41971302,0.43995506
4524,69be88aa72640,0.06377209,0.030147329,0.583811,0.32226962
4525,b51a1b7b918cd,0.00056901743,0.009301352,0.9641973,0.025932344
4526,0b9b751a5fd22,0.008897767,0.20704144,0.77740645,0.006654349
4527,91f39db9d1607,0.18056825,0.30027437,0.3235619,0.19559541
4528,767cca8baef19,0.038702637,0.08153459,0.7622921,0.11747066
4529,7e9e1e3cd4768,0.12992506,0.22391708,0.34237668,0.30378115
4530,58b4427f3c9e0,0.05845921,0.13323362,0.80296075,0.005346444
4531,6482c3e74ec88,0.005018959,0.17602159,0.29842252,0.5205369
4532,da2b70911f2a6,0.023079222,0.13278808,0.8345232,0.009609526
4533,a5b085a6f4778,0.07654067,0.40111876,0.46700576,0.05533475
4534,b63c189e01fd3,0.13886791,0.052262895,0.5883009,0.22056831
4535,af1769d36435e,0.05462581,0.12387643,0.12530285,0.6961949
4536,8bc8fc89b9aa9,0.0046237237,0.09591004,0.85218906,0.047277205
4537,d4d26cea065d5,0.00013951711,0.101637974,0.8905726,0.0076499246
4538,28e388e0a0a0a,0.02360802,0.86522657,0.102754936,0.008410407
4539,2a9fe8df78e0a,0.0016563893,0.02751236,0.7092666,0.26156467
4540,97905cb28f99f,0.0051137456,0.26357552,0.27769265,0.45361805
4541,524396ab0eed3,0.101847105,0.1782802,0.1861192,0.5337535
4542,7a46d2788f481,0.15253139,0.15805236,0.34506583,0.3443504
4543,9871d68d0725c,0.02665422,0.37106904,0.56098634,0.04129045
4544,e295dd2cd8665,0.0026066736,0.17714934,0.81246716,0.0077767996
4545,dc09fcc6a8a7a,0.0033135985,0.073310755,0.5469378,0.3764378
4546,749cbaed98cb6,0.12389007,0.33767334,0.18971965,0.34871697
4547,e598d273a2dd8,0.0446365,0.08002084,0.79836166,0.076981
4548,675aa572ea5fd,0.027280197,0.10035988,0.34522045,0.5271395
4549,b702d8ee5964f,0.07058366,0.057199962,0.84706146,0.025154954
4550,9cf4579abd118,0.029043565,0.10829855,0.6784927,0.1841652
4551,52da20436a47a,0.34526336,0.049808167,0.34826523,0.2566633
4552,e14f37918bf42,0.019839074,0.07591591,0.86350393,0.04074108
4553,e63fa402e16a0,0.910923,0.014361648,0.04432665,0.030388657
